1682,914-677-4133,Edgepulse,Sutherland Mapstone,Byahoml’,Ecuador
1683,559-498-1980,Edgetag,Libbey Smillie,Pertunmaa,Sweden
1684,932-109-3708,Snaptags,Belicia Deverill,Mingzhong,China
1685,417-422-5663,Dabvine,Harley Freckleton,Allada,Russia
1686,247-155-3332,Riffwire,Pierre Weyland,La Esperanza,France
1687,853-749-4698,Zazio,Tessa Grindrod,Tangtou,Serbia
1688,654-991-8540,Oodoo,Travus Fright,Vila Ribeiro,Portugal
1689,868-791-4821,Vinder,Martha Winsbury,Carvalhais,Russia
1690,119-172-9656,Edgeblab,Giralda Attew,Vila Nova,Philippines
1691,350-479-3508,Trilia,Padraic Kelway,Zarechnyy,Philippines
1692,156-345-8411,Topicblab,Rebeca Elcum,Uubulan,Brazil
1693,556-629-4334,Fanoodle,Devondra Stancliffe,Albergaria,Peru
1694,987-954-4486,Jabberstorm,Lucie Lanchester,Neftobod,Thailand
1695,684-752-4209,Oozz,Nicolai ONoulane,Kafir Yasif,China
1696,245-324-1832,Buzzbean,Milzie Bartholin,Belos Ares,Uruguay
1697,966-921-2154,Midel,Fidela Gong,Bay Roberts,France
1698,825-531-7506,Thoughtbeat,Roxine Paragreen,Mgandu,China
1699,246-990-8022,Wordtune,Pippa Weymouth,Santo Domingo,China
1700,699-774-9239,Thoughtbeat,Romola Ashe,Colonia Minga Porá,France
1701,914-183-7939,Fanoodle,Audi Cromett,Rozsypne,China
1702,597-179-4043,Trudoo,Taryn Dumbelton,Solingen,China
1703,583-548-8938,Wikizz,Halimeda Malamore,Bayān,Indonesia
1704,288-447-8640,Wikizz,Merrick Morrid,Infantas,Indonesia
1705,785-723-6025,Vipe,Trumann Jenicek,Yakovlevskoye,Israel
1706,907-815-1882,Edgepulse,Rudolf Gaddie,Jiangpan,Russia
1707,639-975-9336,Zazio,Edy McDiarmid,Zamora,Sweden
1708,987-478-7511,Einti,Jerrome Degli Abbati,Nice,Philippines
1709,140-601-8098,Yombu,Ethelin Ansley,Pengembur Dua,Philippines
1710,378-394-3289,Voolith,Raymond Astles,Sollebrunn,Ethiopia
1711,628-990-7199,Riffwire,Penn Roderick,Ihosy,China
1712,775-448-2349,Flashdog,Eberto Redpath,Singaraja,China
1713,226-650-3708,Viva,Norbert Lucchi,Gaojialing,Japan
1714,731-985-2273,Einti,Wilmar McLaughlin,Ciroyom,United States
1715,800-550-1533,Jabberstorm,Marne Petre,Jiangwakou,China
1716,679-542-1967,Flipstorm,Osmond Tukely,Belköl,Pakistan
1717,673-742-8513,Dabjam,Hyacinthe Macveigh,Chanhe,Indonesia
1718,462-136-9091,Rooxo,Mahmoud Bound,North Saanich,Indonesia
1719,680-867-4395,Oba,Jerrine Malamore,Orly,China
1720,194-353-7718,Kazu,Steward Hudson,Dijon,Thailand
1721,141-760-7877,Blogpad,Arleta Lattos,Helsingborg,Thailand
1722,744-122-8387,Mynte,Delia Branno,Belovodskoye,Brazil
1723,580-294-1683,Riffwire,Timi Kinnin,Ebak,Central African Republic
1724,157-599-8391,Mycat,Nert Castillou,Várzea,France
1725,203-369-2448,Riffwire,Kristal Carles,As Suqaylibīyah,China
1726,661-858-2514,Skimia,Shani Gibben,Inuvik,United States
1727,230-793-5810,Realbridge,Sonny Hoggins,Boac,Ecuador
1728,727-199-9579,Quire,Hersch Lanchester,Ventsy,Azerbaijan
1729,760-168-2384,Snaptags,Shurwood Luckett,Uberaba,Indonesia
1730,793-817-2884,Jabbersphere,Parry Lackney,Karuri,Russia
1731,380-368-3791,Riffpath,Dorena Leamon,Muncar,Serbia
1732,357-955-7692,Mynte,Florri Borland,Guangshan Chengguanzhen,Central African Republic
1733,257-691-1352,Jabberstorm,Wilie Wilsee,Dahay,Indonesia
1734,137-336-4027,Trilia,Dante Starkie,Guxi,Russia
1735,709-449-3834,Tagcat,Dosi Hasson,Zamora,Sweden
1736,102-237-8974,Edgetag,Blisse Yanyushkin,Jarash,Turkmenistan
1737,726-897-1004,Einti,Bryce Hagston,Palencia,Russia
1738,566-736-3785,Avaveo,Eberto Trollope,Železniki,Azerbaijan
1739,384-591-7319,Skilith,Aksel Medlicott,Okpoma,Thailand
1740,454-323-2911,Rooxo,Jacklyn Ethersey,Dalianhe,United States
1741,440-536-5085,Trudoo,Yul Gerhardt,Menzel Bourguiba,Indonesia
1742,638-827-3129,Roodel,Coral King,Berovo,Czech Republic
1743,547-174-9131,Layo,Gina Cocker,Kauit,Ecuador
1744,999-677-9882,Kaymbo,Gilbertina Elgood,Södertälje,Ecuador
1745,554-814-4901,Gigaclub,Sherlocke Passe,Qal‘ah-ye Shāhī,Madagascar
1746,518-846-8565,Gabspot,Pippa Shelmardine,Cái Dầu,Serbia
1747,698-451-9524,Tagtune,Hendrika Swanborough,Sawahbaru,Sierra Leone
1748,875-163-6444,Zoomdog,Bronny Coxhell,Jiangcun,China
1749,710-195-8653,Dabtype,Jsandye Rhodef,Chixi,Uruguay
1750,850-572-2321,Avaveo,Adena Yurinov,Verenchanka,Thailand
1751,252-148-1235,Flashdog,Thadeus Maytum,Tomohon,Russia
1752,101-804-5263,Gigaclub,Regen Sarra,Iłowa,Thailand
1753,838-618-4556,Skaboo,Lucille Daughtry,Mingzhong,China
1754,212-309-2432,Jayo,Dewain Mathevet,Inuvik,United States
1755,804-869-3024,Yamia,Holly-anne Daley,Wangjing,Philippines
1756,341-403-7573,Browsecat,Delphine Rushworth,Antalaha,Philippines
1757,800-731-8079,Yombu,Arleyne Ferrari,Privolzhskiy,Brazil
1758,596-952-4481,Gigaclub,Umberto Drysdale,Natividade,Israel
1759,800-244-4736,Agimba,Sidney Christophle,Ejigbo,Uruguay
1760,571-208-7242,Zoomdog,Steward Hudson,Dijon,Thailand
1761,206-364-3239,Skidoo,Savina Peterson,North Little Rock,China
1762,615-379-9320,Dabvine,Mortimer King,Fortios,China
1763,179-390-1472,Edgepulse,Esmaria Seaborn,Nantian,Sweden
1764,928-722-4017,Skilith,Gabriella Vockings,Göteborg,Russia
1765,761-524-9463,Feedspan,Piotr Kelemen,Bangus Kulon,Turkmenistan
1766,520-627-7511,Quatz,Raf Leyburn,Shilovo,Pakistan
1767,507-336-4993,Blogpad,Koenraad Sleney,Albergaria,Peru
1768,664-236-5691,Kwideo,Shandy Millom,Stari Grad,Thailand
1769,558-288-9061,Oodoo,Xenia OCosgra,Kalbugan,Russia
1770,369-232-3600,Fanoodle,Umberto MacCahee,Struga,Russia
1771,563-716-2049,Divape,Andrey Runnicles,Netolice,Ecuador
1772,339-877-5300,Innotype,Gladi Hedau,Shiqiao,Russia
1773,586-219-7770,Oodoo,Abagael Rodda,Curvelo,Japan
1774,859-299-5764,Viva,Walsh Justice,Helvecia,Ecuador
1775,617-450-3554,Wikizz,Kerstin Groveham,El Monte,Portugal
1776,740-123-7963,Zazio,Barbabra Date,North Saanich,Indonesia
1777,709-802-3152,Geba,Dell Tassell,San Diego,Peru
1778,543-331-7030,Bubbletube,Reinaldo Swatridge,Linghu,Madagascar
1779,576-599-2083,Gabspot,Osmond Snoden,Kibuku,Israel
1780,671-637-5500,Kwideo,Stefa Ida,Villefranche-sur-Mer,Ethiopia
1781,203-850-7030,Yombu,Selestina McCuaig,Cầu Giát,China
1782,134-748-6462,Dabvine,Tiffie Hairesnape,Bungursari,United States
1783,699-172-4671,Oba,Wainwright Valerio,Spanish Wells,Russia
1784,239-913-8289,Jabberstorm,Sergent Ramet,Kumla,Azerbaijan
1785,451-923-4584,Buzzster,Ernie Duhig,London,Uruguay
1786,414-376-7983,Quire,Clementina Perch,Anse à Galets,Peru
1787,973-370-5616,Rhycero,Sophie Craydon,Bendo,Philippines
1788,695-474-1896,Rooxo,Lucille Balmer,Mateus Leme,Philippines
1789,591-143-1997,Zoomdog,Stephen Gateshill,Breia,Russia
1790,948-356-6045,Dabtype,Velma Pawlowicz,Libas,Indonesia
1791,820-882-3886,Roombo,Natalya Lamberteschi,Itabaiana,Turkmenistan
1792,515-520-8070,Topdrive,Jenelle Vasyatkin,Nhà Bè,Madagascar
1793,112-954-6096,Twitterlist,Tobit Crafts,Suchen,Turkmenistan
1794,233-974-6895,Tagpad,Janot Medlicott,Dori,Mexico
1795,141-591-9324,Livetube,Karl Guilbert,Lhuentse,Thailand
1796,483-997-7730,Quatz,Neala Henkens,Penha,Indonesia
1797,251-398-9290,Gabcube,Coral Lowmass,Pirapora,Japan
1798,605-607-6401,Voonder,Dorena Sarra,Yong’an,Russia
1799,124-880-8557,Buzzster,Koenraad Colthard,Huiwan,Russia
1800,498-913-5110,Realbridge,Elvina Axleby,Anjirserapat,Mexico
1801,877-283-8410,Agimba,Caspar McInnery,Bantarmangu,Central African Republic
1802,652-785-1806,Agimba,Cherrita Jiru,Pawłowiczki,Thailand
1803,928-137-7547,Edgepulse,Stacy Lillee,Kumla,Azerbaijan
1804,830-130-2930,Voomm,Dinny Rhodef,Reshetylivka,Central African Republic
1805,304-477-7001,Yombu,Luciano Donovan,Saraktash,Azerbaijan
1806,712-913-2621,Mynte,Dinny Lillee,Przyborów,Mexico
1807,148-713-1334,Yodo,Claudia Writtle,Espinheira,Japan
1808,865-225-6618,Skyble,Dewitt Benham,Babahoyo,China
1809,407-618-8336,Blogpad,Merrick Swanborough,Cabanaconde,Madagascar
1810,869-400-4141,Trilia,Cherrita Opdenorth,Maralal,Philippines
1811,842-505-9795,Riffpath,Cahra Ponte,Yuchi,Indonesia
1812,416-690-7619,Innotype,Jefferey Kennagh,Satu Nou,Indonesia
1813,389-898-2024,Buzzbean,Ericka Eyckel,Derbent,Ecuador
1814,188-623-7697,Vinder,Leslie Willgoose,Bisert’,Ecuador
1815,403-339-1768,Vipe,Lynnett Biesterfeld,San Juan Pueblo,China
1816,604-100-9659,Vipe,Gabriel Ajsik,Suwa,Russia
1817,709-160-5229,Dabfeed,Susanne Mordin,Rozsypne,China
1818,314-322-2441,Tavu,Pancho Degli Abbati,Wonosari,Indonesia
1819,572-792-8365,Buzzbean,Leslie Rhodef,Santa Catalina,Indonesia
1820,832-891-3635,Thoughtbeat,Neila Lanchester,Itumbiara,Azerbaijan
1821,726-518-4258,Voolith,Neilla Ebbutt,Thika,Thailand
1822,547-404-7657,Zooveo,Adrian Boutwell,Sonquil,Indonesia
1823,868-513-2615,Viva,Valida Yurocjhin,Chechenglu,Brazil
1824,183-119-3802,Browsecat,Lorie Revan,Langgapayung,China
1825,954-199-2939,Jayo,Nannette Yuill,Oslo,Central African Republic
1826,611-399-3748,Innotype,Lazar Scarratt,Saint-Quentin,France
1827,474-159-6102,Dabtype,Carlina Gilliat,Kamen’-na-Obi,Indonesia
1828,414-877-9691,Zazio,Karita Paragreen,Jamaica,Thailand
1829,624-949-4982,Wordtune,Letty Rochewell,Wadusari,France
1830,766-465-5260,Rhybox,Bernette Jenicek,Telheira,China
1831,953-677-5498,Vinder,Augustine Dann,Wāling,Philippines
1832,433-854-4952,Livetube,Pietra Taylorson,Habo,Macedonia
1833,432-723-6896,Gabspot,Phillie Skelhorne,Don Carlos,Turkmenistan
1834,197-585-2946,Quinu,Cheryl Macveigh,Belleville,Czech Republic
1835,505-765-3052,Kazu,Tessa Christofle,Boac,Ecuador
1836,921-659-2978,Midel,Kristofor Doche,Anjepy,United States
1837,711-688-8574,Gabspot,Boniface Ebden,Krasne,United States
1838,280-323-9334,Riffpath,Boniface Whitbread,Paine,Indonesia
1839,236-158-8774,Chatterbridge,Samantha Brine,Pingdingbu,Russia
1840,215-140-1081,Jabberstorm,Peggi Swatridge,Quinocay,Pakistan
1841,554-159-9065,Pixope,Miranda Blandamore,Yingshouyingzi,Ukraine
1842,284-525-8597,Zoomzone,Regan Wathen,Huoli,China
1843,367-981-6140,Realfire,Hendrika Gleadle,Aiquile,Philippines
1844,226-909-8757,Skilith,Eberto Jerrolt,Ostrowite,United States
1845,752-722-5651,Quimm,Jackie Valerio,Jarash,Turkmenistan
1846,739-420-2272,Kwimbee,Goldi Casado,Carvalhais,Russia
1847,900-929-5147,Yombu,Romola Ilden,Garoua Boulaï,Philippines
1848,284-647-3255,Flipopia,Cosette Boutwell,Porangatu,Thailand
1849,414-404-4499,Meejo,Elsbeth Ratledge,La Unión,Thailand
1850,216-551-1834,Quimm,Coralie Androlli,Lohong,Thailand
1851,135-514-1517,Realpoint,Garland Blayney,Hanyuan,Serbia
1852,231-610-4532,Trupe,Marsha Gaw,Riangwale,Serbia
1853,172-106-8158,Divape,Gennie Lascelles,Catac,Madagascar
1854,438-111-5362,JumpXS,Darren Mapletoft,Matiompong,Madagascar
1855,473-274-6453,Realfire,Tedman Morrid,Dallas,China
1856,422-145-5701,Topicblab,Thadeus Maytum,Tomohon,Russia
1857,936-195-6845,Mymm,Raina Farrance,Radlje ob Dravi,Central African Republic
1858,269-535-7394,Nlounge,Bamby Clutterham,Damayan,Japan
1859,509-195-2302,operator,Blisse Leamon,Ebak,Central African Republic
1860,446-611-5431,Topdrive,Lanna Oloshkin,Grand Bois,China
1861,758-603-7045,Edgetag,Emeline Boutwell,Nîmes,Brazil
1862,950-629-8886,Oba,Faustina Svanetti,Qigzhi,Philippines
1863,133-785-4595,Feedbug,Aidan Asel,Paghmān,Peru
1864,106-362-9644,Snaptags,Egbert Rowena,Jiayuguan,Indonesia
1865,839-364-7031,Izio,Milzie Rigby,Jarry,China
1866,374-342-2099,Tagcat,Ethelind Maffey,Emiliano Zapata,Indonesia
1867,121-413-4947,Avamba,Isidore Cocker,Shilovo,Pakistan
1868,386-747-5506,Agimba,Brod Draijer,João Monlevade,China
1869,123-577-9730,Trudoo,Lorine Kelemen,São Bento,Uruguay
1870,549-135-8306,Twimbo,Vikki Reichelt,Vinsady,Thailand
1871,994-540-8389,Oodoo,Robinette Oseman,Skotoússa,Thailand
1872,796-168-6159,Tagcat,Isidore Jancar,Pirapora,Japan
1873,734-229-4675,Yombu,Karie Fante,Hefu,Philippines
1874,524-478-7132,Edgepulse,Alister Dissman,Chennevières-sur-Marne,Sierra Leone
1875,721-459-1713,Twitterlist,Raina Ludwig,Llipa,Israel
1876,415-717-9217,Trupe,Elladine Sibthorp,Haninge,Philippines
1877,770-770-7291,Fanoodle,Hewett Devil,Várzea,France
1878,281-806-1721,Oodoo,Jsandye Rhodef,Chixi,Uruguay
1879,914-186-6205,Riffwire,Gerianne Boyda,Changxing,Czech Republic
1880,726-143-2527,Vinder,Izak Benham,Houston,Sweden
1881,142-413-8848,Edgepulse,Bernadine Svanetti,Nhà Bè,Madagascar
1882,573-582-6458,Buzzbean,Pattin Franssen,Cái Dầu,Serbia
1883,319-765-4234,Eazzy,Emeline Cranshaw,Shuangkou,Turkmenistan
1884,812-680-6677,Browsecat,Muriel Lackney,Quiñota,Indonesia
1885,129-972-9112,Mynte,Yul Gerhardt,Menzel Bourguiba,Indonesia
1886,132-637-5412,Innotype,Fidela Bramall,Sonquil,Indonesia
1887,883-775-4093,Fanoodle,Daria Serjeant,Pamoyanan,Thailand
1888,281-112-7292,Jabberstorm,Chantal Slocombe,Stupino,Russia
1889,745-703-3779,Kwideo,Elisha Ashe,La Caleta Culebras,Russia
1890,203-374-9414,Mymm,Delia Redish,Dallas,China
1891,686-291-2848,Edgetag,Deck Hinsche,Ludwin,United States
1892,429-715-1098,Mybuzz,Rose Prahl,Suwon-si,Indonesia
1893,481-668-8851,Npath,Gladi McNamee,Rasi Salai,Portugal
1894,412-689-7329,Vinder,Mahmud Peterson,Gangmian,Azerbaijan
1895,640-242-6969,Edgetag,Twyla Bjorkan,Liuduzhai,China
1896,715-671-4632,Dabvine,Alexina Lummis,Far‘ūn,Russia
1897,204-850-2010,Cogilith,Drud Chaloner,Valbo,China
1898,914-341-3868,Skyble,Desiree Calliss,Australia Square,Indonesia
1899,148-698-5413,Zazio,Crosby Andrelli,Saint-Quentin,France
1900,307-861-1301,Yodo,Whitman MacMenemy,Xique Xique,Russia
1901,599-883-6098,Dablist,Jefferey O Markey,Yujiao,Thailand
1902,242-319-1771,Jabbersphere,Reamonn Brodnecke,Longtian,Israel
1903,844-885-8868,Skimia,Eleanore Desouza,San Juan Pueblo,China
1904,721-735-7220,Avaveo,Meade Anshell,Sasayama,Israel
1905,820-892-8138,Quinu,Tyler Clearie,Fleury-les-Aubrais,Peru
1906,308-366-5555,Roombo,Ernie Duhig,London,Uruguay
1907,245-186-2723,Zoomdog,Brandea Buttfield,Khairpur Nathan Shāh,Mexico
1908,798-267-9142,Cogilith,Rea Smillie,Kyosai,Indonesia
1909,188-551-4531,Zazio,Raimundo Shoute,San Miguel de Cauri,Philippines
1910,349-152-6840,Tagpad,Edy Morrallee,Chanhe,Indonesia
1911,287-540-2011,Tavu,Chrissy Toquet,Vaitogi,Ecuador
1912,246-260-2847,Voolith,Emmalynne Longson,Talghar,France
1913,370-768-3466,Mycat,Arleyne Lappine,Panevėžys,Mexico
1914,882-345-7224,Dabtype,Roddie Lightbowne,Kumagunnam,Serbia
1915,497-349-1421,Jabberstorm,Kip Clutterham,Zhifudao,Central African Republic
1916,858-887-7145,Fatz,Burl Passmore,Kochani,Russia
1917,742-563-1846,Jabberstorm,Alejandrina Lemmers,Xinjian,Thailand
1918,856-575-2640,Quimm,Dimitry Ramet,Orléans,Indonesia
1919,774-686-4666,Divape,Gussi Antoni,Siikainen,Uruguay
1920,858-793-3021,Divape,Gordy Janiak,Siikainen,Uruguay
1921,795-604-3342,Realpoint,Bellina Petken,Nueva Vida Sur,China
1922,145-484-1564,Realpoint,Willyt Bramall,Gharyan,Uruguay
1923,230-186-6413,Twimbo,Hartwell Rhoddie,Ambarawa,China
1924,261-483-2485,Jabberstorm,Brian Bougourd,Zhabagly,Thailand
1925,491-788-5111,Kwideo,Emilio Easson,Dasol,Russia
1926,428-942-5161,Innotype,Paule Lebel,As Saffānīyah,Philippines
1927,929-106-9442,Viva,Nanette Trouncer,Skoghall,Thailand
1928,292-601-5979,Meejo,Happy Ghelardoni,Longtian,Israel
1929,144-164-2890,Yombu,Alla Vannikov,Krzyżanowice,Madagascar
1930,521-124-2370,Quimm,Amity Trude,Privolzhskiy,Brazil
1931,825-713-8197,Yodel,Kanya Lamberteschi,Bastia,Thailand
1932,633-278-9473,Yombu,Arte Valerio,Verenchanka,Thailand
1933,725-383-6745,Buzzshare,Wainwright Cashen,Bangus Kulon,Turkmenistan
1934,876-395-8606,Roombo,Harriett Benneyworth,Yahil’nytsya,China
1935,418-102-8601,Riffwire,Neala Winckles,Krimpen aan den IJssel,Ethiopia
1936,216-905-7743,Twitterworks,Ravid Macveigh,Mingzhong,China
1937,442-744-7055,Oba,Scotti Cornfield,Daitōchō,Russia
1938,835-613-8597,Quire,Timi Gearing,Shushary,Brazil
1939,450-297-2630,Flipopia,Caitlin Sarra,Panyambungan,Philippines
1940,948-111-1662,Yamia,Tobey Fincke,Novikovo,Ukraine
1941,129-358-2597,Feedspan,Moss Frid,Quebrada de Arena,Macedonia
1942,701-952-4601,Edgepulse,Broddie Ohms,Gowarczów,Philippines
1943,587-431-4730,Chatterbridge,Tana Lydiatt,Freiburg im Breisgau,Serbia
1944,623-967-2857,Flipopia,Salmon Revan,Wawer,Indonesia
1945,816-155-1777,Zazio,Bobbee Lebang,Qigzhi,Philippines
1946,111-187-2811,Trupe,Paquito Osipov,Temirtau,Uruguay
1947,597-101-4852,Yodo,Catarina Truter,Yeoju,Ecuador
1948,909-301-2961,Quatz,Hedwiga Coo,Taluksangay,Thailand
1949,136-629-9961,Dabvine,Oberon Cofax,Siikainen,Uruguay
1950,424-266-2876,Divape,Luciano Tampling,Reims,Madagascar
1951,356-644-2498,Edgeblab,Marris Belmont,Krasnaya Polyana,Turkmenistan
1952,799-927-7654,Skaboo,Jessey Harrismith,Daixi,Ukraine
1953,425-188-6345,Roombo,Hewitt Bakey,Colonia Minga Porá,France
1954,644-759-9935,Tagtune,Bobbee Braunes,Dimitrovgrad,Peru
1955,693-177-3318,Yombu,Lazar Coney,Singaraja,China
1956,950-521-6466,Devpulse,Ertha Duhig,El Monte,Portugal
1957,876-969-8004,Realfire,Davine Ert,Xinjian,Thailand
1958,674-654-9050,Devify,Pren Luckett,Batibati,Russia
1959,801-806-6091,Eazzy,Koren Pendell,Kemuning,Turkmenistan
1960,410-283-5585,Feedbug,Saundra Gother,Trondheim,Russia
1961,527-100-3100,Roombo,Valida Stancliffe,Strängnäs,Uruguay
1962,345-723-8222,Twitterworks,Kirstyn Dobson,Neftobod,Thailand
1963,336-549-7296,Roombo,Temp Asel,Krutaya Gorka,Madagascar
1964,549-974-1405,Agimba,Hilton Beckham,Hangchuan,China
1965,323-892-4118,Feedspan,Esmaria Chretien,Kanekomachi,Philippines
1966,538-548-4899,Roombo,Brett Freckleton,San Calixto,China
1967,861-667-6983,Fatz,Hunfredo Draijer,Struga,Russia
1968,352-101-9333,Buzzster,Marsha Symington,Bogorame,Russia
1969,175-754-3168,Roombo,Scotti Cornfield,Daitōchō,Russia
1970,612-329-2575,Yakijo,Patrizius Leavens,Élancourt,Central African Republic
1971,157-189-6501,Browsecat,Padraic Fann,As Sawdā,Israel
1972,773-993-4781,Yakijo,Emeline Liggens,Cabañas,Thailand
1973,616-500-5130,Buzzbean,Florri Soutter,Kaliwates,Thailand
1974,941-656-5955,Dablist,Karel Blaydes,Daitōchō,Russia
1975,583-375-2824,Buzzbean,Kat Maycock,Floreşti,Philippines
1976,347-885-9076,Voolith,Leah Crowden,Stockholm,France
1977,371-549-3704,Wikizz,Agnella Sute,Nggalak,Sweden
1978,868-502-7948,Fanoodle,Jefferson Castelli,Doljo,Thailand
1979,423-253-1772,operator,Maxi Cron,Dingcheng,Ecuador
1980,464-599-2282,Npath,Sam Lowmass,Sandaoba,Philippines
1981,731-364-5935,JumpXS,Travus Hinkensen,Bulongji,Philippines
1982,906-554-4083,Kazu,Denis Collin,Shijing,China
1983,495-151-1140,Einti,Burl Jeannaud,Netolice,Ecuador
1984,279-577-4210,Trilia,Gwenneth Chretien,Quemú Quemú,Indonesia
1985,289-240-8580,Agimba,Celina Gounot,Antalaha,Philippines
1986,207-595-9615,Fanoodle,Jefferey Daughtry,Magok,Central African Republic
1987,499-242-9279,Feedbug,Goldarina Androlli,Örnsköldsvik,Azerbaijan
1988,820-293-9447,Zoomzone,Tamara Merricks,Akita Shi,Uruguay
1989,417-317-8073,Edgetag,Baron Rhoddie,Jianping,China
1990,318-588-7282,Layo,Caspar Donovan,Indramayu,United States
1991,998-346-9404,Buzzbean,Ransom MacUchadair,Ximapo,Turkmenistan
1992,439-384-6323,Trilia,Roderic Bromfield,Sydney,Russia
1993,220-824-1761,Trupe,Cameron Collis,Taochuan,Russia
1994,972-314-4465,Gabspot,Adrian Boutwell,Sonquil,Indonesia
1995,236-424-5753,Kazu,Rois Oloshkin,Diourbel,Madagascar
1996,276-266-2303,Topdrive,Florance Smetoun,Putrajawa,Macedonia
1997,169-506-4206,Dablist,Jenelle Andrzej,San Carlos,Czech Republic
1998,203-539-7392,Fanoodle,Sam Boath,Gopaan,Indonesia
1999,988-380-5202,Buzzshare,Brynn Labba,Mvuma,Brazil
2000,379-458-8133,Buzzbean,Sabrina Woolstenholmes,Sunjia Buzi,Uruguay
2001,739-100-5420,Quinu,Lynnett Lappine,Balkanabat,China
2002,847-325-8628,Dabvine,Lorie Monkleigh,Daxindian,China
2003,409-546-7520,Buzzshare,Elladine Pagram,Huzhuang,Ethiopia
2004,473-426-3969,Dabtype,Edgar Flockhart,Albergaria,Peru
2005,162-192-3305,Tagcat,Niels Beringer,Putrajawa,Macedonia
2006,501-947-3511,Dabjam,Kristofor McCusker,Neftobod,Thailand
2007,778-284-3760,Innotype,Emmi Peterson,Suwa,Russia
2008,168-428-5719,Topicblab,Dave Schrieves,Quibdó,China
2009,224-928-2517,Edgepulse,Adelina Petrushanko,Dijon,Thailand
2010,319-341-4182,Trupe,Emeline Maryon,Changjiang,China
2011,570-772-1293,Cogilith,Charmian Wilsee,Bastia,Thailand
2012,931-224-1438,Topicblab,Linea Rhoddie,Chunjiang,Russia
2013,560-267-1934,Blogpad,Creighton Younglove,Baiguo,Brazil
2014,922-120-6344,Geba,Nessa Bamlett,Kumagunnam,Serbia
2015,404-611-9960,Edgetag,Willyt Hanstock,Kabinda,Russia
2016,180-488-5697,Jabberstorm,Klaus Easson,Wuppertal,Japan
2017,282-866-9391,Buzzshare,Annecorinne Androlli,Roioen,China
2018,183-395-5762,Trilia,Broddie Doche,Yangjia,Thailand
2019,397-581-1088,Blogpad,Emilee Hairesnape,Sunduk,Sierra Leone
2020,941-874-4891,Buzzbean,Evy Sextie,Bastia,Thailand
2021,861-224-9281,Fanoodle,Crosby Skamell,Mitrovicë,Russia
2022,325-984-9030,operator,Iona Deverill,Balabagan,Uruguay
2023,243-783-4518,Browsecat,Federico Popping,Aktogay,Macedonia
2024,916-614-5543,Flipstorm,Elfrida Date,Além do Rio,Pakistan
2025,904-970-9035,Yakijo,Beau Pharrow,Kukur,Russia
2026,465-875-8579,Dabvine,Zane Lowmass,Radenka,Macedonia
2027,209-284-7092,Rooxo,Rachelle Bonner,Chennevières-sur-Marne,Sierra Leone
2028,173-388-7784,Flashdog,Leslie Fladgate,Šmarje pri Jelšah,China
2029,963-846-3548,Skyble,Rourke Henrot,Qiuchuan,Philippines
2030,665-701-1553,Skidoo,Selestina Piddington,Pakuncen,Sweden
2031,166-727-6410,Jabberstorm,Davine Charrier,Rasi Salai,Portugal
2032,561-549-9317,Riffwire,Mathilda Morrid,Kutapanjang,Thailand
2033,317-511-1556,Edgepulse,Shalom Tampling,Dori,Mexico
2034,965-256-8510,Einti,Dominique Roller,Sīdī Sālim,Serbia
2035,307-938-4391,Vinder,Klaus Riches,Mandalt,Sierra Leone
2036,206-316-5914,Flipopia,Wilmar Sudron,Severobaykal’sk,Ukraine
2037,402-344-8033,Bubbletube,Cathie Willgrass,Quemú Quemú,Indonesia
2038,887-987-3346,Vinder,Curran Hastin,Mingshan,Ukraine
2039,105-638-3112,Pixope,Darcey Borland,Pervomaysk,Indonesia
2040,830-555-3476,Divape,Tyler Swatridge,Maple Plain,Russia
2041,358-781-4576,Realpoint,Brandea Chaloner,Jiangpan,Russia
2042,151-480-3174,Yodo,Honey Alasdair,Nueva Cajamarca,Azerbaijan
2043,345-567-5089,Tavu,Pedro Rastall,Muting,Serbia
2044,214-590-3762,Nlounge,Jenelle Abramchik,Wāling,Philippines
2045,515-618-2057,Vinder,Selestina Duckitt,Suqiaoxiang,Indonesia
2046,366-355-5001,Devify,Raymond Desouza,Duqu,China
2047,638-865-4918,Agimba,Deina Machin,Tchamba,Indonesia
2048,298-437-4618,Wikizz,Libbie Widdall,Czerwonak,Indonesia
2049,684-436-8291,Gabtune,Sutherland Frain,Langgapayung,China
2050,575-403-7324,Feedspan,Stephen Ianson,Mīrwāh Gorchani,Peru
2051,529-551-5420,Feedspan,Ethelind McKane,Prévost,China
2052,906-920-1262,Izio,Miranda Perago,Sławatycze,Thailand
2053,197-299-2916,Skidoo,Jedd Cumberland,Lenešice,Serbia
2054,204-619-8930,Jabberstorm,Tabor Berrey,Lin’an,Azerbaijan
2055,232-594-4720,Zoomzone,Quinn Perago,El Asintal,Macedonia
2056,239-743-9448,Dabfeed,Hunt von Nassau,Staraya Kulatka,China
2057,328-171-4774,Geba,Izak Rhodef,Awat,Turkmenistan
2058,341-622-3568,Layo,Hunter Pellingar,Al Qadarif,Portugal
2059,421-620-1497,Geba,Walsh Lendrem,El Cafetal,Central African Republic
2060,999-778-9632,Mybuzz,Hendrika Moutray Read,Montpellier,Indonesia
2061,973-214-7091,Geba,Salmon Koop,Pamplona/Iruña,Philippines
2062,291-902-8587,Viva,Basil Bowmen,Neftegorsk,United States
2063,454-415-5385,Oba,Nahum Partington,Revava,Sierra Leone
